referrer,views_total,views_unique
Google,1915,582
maplibre.org,1112,316
github.com,440,147
Bing,41,20
yandex.ru,36,8
chatgpt.com,30,19
DuckDuckGo,28,18
wiki.openstreetmap.org,27,20
pub.dev,25,15
npmjs.com,21,7
