time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-23 00:00:00+00:00,613,87,1128,308
2025-06-24 00:00:00+00:00,1315,126,1344,279
2025-06-25 00:00:00+00:00,946,95,1172,302
2025-06-26 00:00:00+00:00,966,84,1330,248
2025-06-27 00:00:00+00:00,363,48,1000,240
2025-06-28 00:00:00+00:00,389,67,368,138
2025-06-29 00:00:00+00:00,125,24,559,146
2025-06-30 00:00:00+00:00,497,61,1023,288
2025-07-01 00:00:00+00:00,384,49,796,263
2025-07-02 00:00:00+00:00,549,55,969,282
2025-07-03 00:00:00+00:00,299,52,995,310
2025-07-04 00:00:00+00:00,703,85,799,230
2025-07-05 00:00:00+00:00,113,46,356,138
2025-07-06 00:00:00+00:00,275,39,281,146
