referrer,views_total,views_unique
Google,3171,617
maplibre.org,2099,326
github.com,1563,232
DuckDuckGo,236,32
Bing,205,40
cn.bing.com,77,20
npmjs.com,69,12
wiki.openstreetmap.org,52,16
qiita.com,49,5
edgeservices.bing.com,48,1
