referrer,views_total,views_unique
Google,3018,537
maplibre.org,1951,260
github.com,1471,196
DuckDuckGo,79,17
Bing,61,23
com.google.android.gm,45,7
search.brave.com,44,6
wiki.openstreetmap.org,34,17
pub.dev,31,12
npmjs.com,26,11
