referrer,views_total,views_unique
Google,2466,784
maplibre.org,1491,535
github.com,1049,197
chatgpt.com,177,75
DuckDuckGo,49,26
Bing,48,26
pub.dev,31,19
mvnrepository.com,27,12
wiki.openstreetmap.org,25,16
npmjs.com,25,10
