referrer,views_total,views_unique
Google,2198,386
github.com,1445,144
maplibre.org,1398,224
npmjs.com,86,14
DuckDuckGo,76,18
wiki.52north.org,74,3
cn.bing.com,53,10
Bing,36,13
jira.tp.michelin.com,22,7
forums.developer.apple.com,19,10
