time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-02 00:00:00+00:00,901,361,424,187
2026-06-03 00:00:00+00:00,1758,550,405,168
2026-06-04 00:00:00+00:00,448,218,452,209
2026-06-05 00:00:00+00:00,1941,516,677,210
2026-06-06 00:00:00+00:00,874,546,463,146
2026-06-07 00:00:00+00:00,775,450,374,129
2026-06-08 00:00:00+00:00,1405,389,599,214
2026-06-09 00:00:00+00:00,554,246,704,231
2026-06-10 00:00:00+00:00,905,250,560,167
2026-06-11 00:00:00+00:00,1158,344,482,191
2026-06-12 00:00:00+00:00,926,257,623,238
2026-06-13 00:00:00+00:00,716,295,476,240
2026-06-14 00:00:00+00:00,924,516,329,126
2026-06-15 00:00:00+00:00,2334,886,628,177
