referrer,views_total,views_unique
Google,2751,577
maplibre.org,1494,255
github.com,1168,169
Bing,151,24
DuckDuckGo,135,23
npmjs.com,60,16
pub.dev,47,16
wiki.openstreetmap.org,35,12
cn.bing.com,31,8
statics.teams.cdn.office.net,27,5
