referrer,views_total,views_unique
Google,1985,683
maplibre.org,1443,404
github.com,690,173
DuckDuckGo,95,23
chatgpt.com,60,31
wiki.openstreetmap.org,49,29
Bing,45,18
npmjs.com,39,14
pub.dev,34,21
worldwind.arc.nasa.gov,32,1
