referrer,views_total,views_unique
Google,3118,585
maplibre.org,1884,276
github.com,1000,184
DuckDuckGo,99,22
Bing,52,21
npmjs.com,45,12
chatgpt.com,41,16
pub.dev,29,9
medium.com,23,1
cn.bing.com,22,11
