referrer,views_total,views_unique
github.com,1373,338
Google,1350,508
maplibre.org,1203,423
Bing,81,37
DuckDuckGo,70,30
pub.dev,31,20
chatgpt.com,29,14
wiki.openstreetmap.org,28,14
Baidu,26,4
link.gitcode.com,24,2
