referrer,views_total,views_unique
Google,2116,399
maplibre.org,1566,184
github.com,1199,145
DuckDuckGo,75,17
npmjs.com,64,11
wiki.52north.org,44,3
l.workplace.com,39,1
Bing,19,9
search.brave.com,18,6
yandex.ru,12,10
