referrer,views_total,views_unique
Google,3225,510
maplibre.org,1944,250
github.com,1423,206
npmjs.com,87,18
Bing,83,18
gitlab.com,76,1
DuckDuckGo,51,18
wiki.openstreetmap.org,37,18
sim.amazon.com,28,5
com.google.android.gm,27,2
