time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-04 00:00:00+00:00,476,164,355,122
2026-04-05 00:00:00+00:00,475,147,439,151
2026-04-06 00:00:00+00:00,358,136,555,161
2026-04-07 00:00:00+00:00,611,131,869,225
2026-04-08 00:00:00+00:00,454,97,975,317
2026-04-09 00:00:00+00:00,802,139,746,209
2026-04-10 00:00:00+00:00,511,241,1663,1247
2026-04-11 00:00:00+00:00,410,110,3677,3369
2026-04-12 00:00:00+00:00,380,187,596,142
2026-04-13 00:00:00+00:00,973,122,553,215
2026-04-14 00:00:00+00:00,689,123,1011,258
2026-04-15 00:00:00+00:00,695,115,964,258
2026-04-16 00:00:00+00:00,482,126,678,288
2026-04-17 00:00:00+00:00,1656,256,646,195
