referrer,views_total,views_unique
maplibre.org,1626,538
Google,1359,470
github.com,559,142
Baidu,133,14
DuckDuckGo,57,19
xiaopeng.feishu.cn,41,1
pub.dev,34,26
doubao.com,30,5
Bing,28,18
wiki.openstreetmap.org,28,17
