referrer,views_total,views_unique
Google,2159,731
maplibre.org,1305,367
github.com,698,192
Bing,112,36
DuckDuckGo,87,33
wiki.openstreetmap.org,65,26
Baidu,59,10
chatgpt.com,54,24
cn.bing.com,43,16
pub.dev,38,13
