referrer,views_total,views_unique
maplibre.org,1585,557
Google,1469,498
github.com,584,156
Baidu,141,16
DuckDuckGo,57,19
xiaopeng.feishu.cn,46,1
pub.dev,32,26
doubao.com,30,5
chatgpt.com,29,16
wiki.openstreetmap.org,27,17
