referrer,views_total,views_unique
Google,2934,578
maplibre.org,2176,320
github.com,1371,204
Bing,199,41
DuckDuckGo,129,28
cn.bing.com,73,18
npmjs.com,50,11
edgeservices.bing.com,48,1
wiki.openstreetmap.org,40,12
statics.teams.cdn.office.net,29,2
