referrer,views_total,views_unique
Google,1878,621
maplibre.org,1382,371
github.com,789,190
Bing,81,36
npmjs.com,73,15
chatgpt.com,50,24
wiki.openstreetmap.org,48,28
DuckDuckGo,42,20
cn.bing.com,40,8
maptiler.com,39,2
