referrer,views_total,views_unique
maplibre.org,941,473
github.com,895,316
Google,855,435
Bing,76,32
pub.dev,59,19
DuckDuckGo,47,19
chatgpt.com,40,20
Baidu,19,10
mvnrepository.com,19,6
statics.teams.cdn.office.net,19,5
