referrer,views_total,views_unique
Google,1711,657
maplibre.org,1653,553
github.com,1563,375
fossunited.org,101,38
chatgpt.com,59,15
wiki.openstreetmap.org,48,20
pub.dev,42,30
Bing,36,18
DuckDuckGo,35,23
search.brave.com,31,12
