referrer,views_total,views_unique
Google,2475,767
maplibre.org,1872,885
github.com,838,187
yandex.ru,150,13
chatgpt.com,147,71
Bing,47,14
DuckDuckGo,42,25
search.brave.com,39,11
npmjs.com,33,20
pub.dev,32,26
