referrer,views_total,views_unique
Google,2996,622
maplibre.org,1746,265
github.com,1320,187
DuckDuckGo,131,20
Bing,88,28
npmjs.com,55,18
pub.dev,53,17
wiki.openstreetmap.org,39,15
cn.bing.com,31,9
statics.teams.cdn.office.net,31,5
