time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-27 00:00:00+00:00,596,45,385,99
2025-07-28 00:00:00+00:00,1239,75,1123,227
2025-07-29 00:00:00+00:00,2296,136,1251,290
2025-07-30 00:00:00+00:00,489,76,1286,271
2025-07-31 00:00:00+00:00,567,66,1037,260
2025-08-01 00:00:00+00:00,865,101,835,218
2025-08-02 00:00:00+00:00,96,38,408,120
2025-08-03 00:00:00+00:00,45,16,446,120
2025-08-04 00:00:00+00:00,178,43,689,212
2025-08-05 00:00:00+00:00,206,47,849,240
2025-08-06 00:00:00+00:00,368,51,871,231
2025-08-07 00:00:00+00:00,455,73,860,230
2025-08-08 00:00:00+00:00,743,63,804,229
2025-08-09 00:00:00+00:00,360,36,353,104
