referrer,views_total,views_unique
Google,2783,864
maplibre.org,2369,486
github.com,829,197
chatgpt.com,164,42
bgithub.xyz,121,2
DuckDuckGo,85,26
Bing,78,29
search.brave.com,54,9
pub.dev,53,25
wiki.openstreetmap.org,38,26
