referrer,views_total,views_unique
Google,3003,607
maplibre.org,1981,270
github.com,1396,192
Bing,131,32
DuckDuckGo,99,14
pub.dev,56,17
npmjs.com,50,15
wiki.openstreetmap.org,28,15
cn.bing.com,25,7
maptiler.com,24,1
