referrer,views_total,views_unique
github.com,1586,371
Google,1506,657
maplibre.org,1313,499
t.co,105,75
Baidu,68,12
pub.dev,58,22
Bing,51,28
chatgpt.com,40,15
fossunited.org,39,14
yandex.ru,32,10
