referrer,views_total,views_unique
Google,2188,417
maplibre.org,1603,196
github.com,953,154
DuckDuckGo,79,19
l.workplace.com,39,1
wiki.52north.org,32,3
Bing,21,10
npmjs.com,18,8
search.brave.com,15,5
yandex.ru,11,9
