referrer,views_total,views_unique
Google,2072,640
maplibre.org,893,305
github.com,810,181
Bing,97,29
statics.teams.cdn.office.net,70,6
DuckDuckGo,60,17
search.brave.com,42,7
npmjs.com,40,13
chatgpt.com,29,11
yandex.ru,25,9
