time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,743,63,804,229
2025-08-09 00:00:00+00:00,399,37,425,121
2025-08-10 00:00:00+00:00,312,38,384,112
2025-08-11 00:00:00+00:00,245,46,799,227
2025-08-12 00:00:00+00:00,34425,68,843,239
2025-08-13 00:00:00+00:00,297,63,633,210
2025-08-14 00:00:00+00:00,264,29,772,217
2025-08-15 00:00:00+00:00,524,48,754,190
2025-08-16 00:00:00+00:00,294,24,459,126
2025-08-17 00:00:00+00:00,25,19,256,92
2025-08-18 00:00:00+00:00,683,85,935,240
2025-08-19 00:00:00+00:00,844,96,779,178
2025-08-20 00:00:00+00:00,557,79,167,87
2025-08-21 00:00:00+00:00,458,58,760,207
