time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-10 00:00:00+00:00,562,8,1494,189
2024-09-11 00:00:00+00:00,321,9,1569,202
2024-09-12 00:00:00+00:00,224,7,1561,168
2024-09-13 00:00:00+00:00,214,6,1090,176
2024-09-14 00:00:00+00:00,56,10,665,94
2024-09-15 00:00:00+00:00,108,4,525,91
2024-09-16 00:00:00+00:00,596,14,1272,186
2024-09-17 00:00:00+00:00,418,28,1235,190
2024-09-18 00:00:00+00:00,141,13,1371,216
2024-09-19 00:00:00+00:00,354,11,1602,219
2024-09-20 00:00:00+00:00,365,9,1043,223
2024-09-21 00:00:00+00:00,208,10,698,89
2024-09-22 00:00:00+00:00,21,3,532,83
2024-09-23 00:00:00+00:00,545,10,1065,188
