referrer,views_total,views_unique
Google,2127,809
maplibre.org,1684,692
github.com,1156,290
Bing,164,47
DuckDuckGo,92,34
qwant.com,58,3
wiki.openstreetmap.org,40,27
chatgpt.com,37,23
Baidu,36,19
pub.dev,33,22
