referrer,views_total,views_unique
Google,3321,606
maplibre.org,1974,291
github.com,1045,172
DuckDuckGo,141,27
Bing,65,27
chatgpt.com,57,20
npmjs.com,55,11
staticsint.teams.cdn.office.net,34,5
Baidu,29,7
medium.com,27,3
