referrer,views_total,views_unique
github.com,1434,374
maplibre.org,1269,552
Google,1106,446
Bing,117,31
chatgpt.com,45,23
wiki.openstreetmap.org,35,13
search.brave.com,33,10
DuckDuckGo,27,12
pub.dev,21,17
Baidu,21,13
