referrer,views_total,views_unique
Google,2932,599
maplibre.org,1960,256
github.com,1399,192
Bing,144,32
DuckDuckGo,106,16
pub.dev,63,18
npmjs.com,48,16
wiki.openstreetmap.org,33,15
cn.bing.com,26,8
search.brave.com,24,3
