referrer,views_total,views_unique
Google,2422,839
maplibre.org,1913,500
github.com,876,201
bgithub.xyz,339,2
chatgpt.com,110,45
Bing,88,31
wiki.openstreetmap.org,72,39
DuckDuckGo,35,18
pub.dev,28,23
t.co,20,8
