referrer,views_total,views_unique
github.com,1185,362
maplibre.org,957,488
Google,711,390
Bing,38,18
yandex.ru,26,3
chatgpt.com,23,13
search.brave.com,21,8
pub.dev,20,16
DuckDuckGo,18,14
teams.public.onecdn.static.microsoft,17,5
