referrer,views_total,views_unique
Google,1907,650
maplibre.org,1192,356
github.com,683,187
search.brave.com,100,8
Bing,77,40
npmjs.com,62,9
maptiler.com,46,5
DuckDuckGo,40,22
cn.bing.com,37,8
chatgpt.com,36,22
