referrer,views_total,views_unique
github.com,1418,380
Google,1390,581
maplibre.org,1247,466
Bing,59,28
DuckDuckGo,49,24
pub.dev,35,21
Baidu,29,5
chatgpt.com,28,13
search.brave.com,26,10
wiki.openstreetmap.org,24,18
