referrer,views_total,views_unique
github.com,1979,550
maplibre.org,1373,651
Google,1082,466
chatgpt.com,79,43
mvnrepository.com,63,6
Bing,49,33
search.brave.com,29,16
DuckDuckGo,28,17
pub.dev,22,14
teams.public.onecdn.static.microsoft,22,13
