referrer,views_total,views_unique
Google,2075,405
maplibre.org,1294,196
github.com,1287,131
wiki.52north.org,70,4
npmjs.com,66,11
DuckDuckGo,53,19
Bing,32,12
chat.openai.com,20,2
pub.dev,17,5
cn.bing.com,15,7
