url_path,views_total,views_unique
/maplibre/maplibre-native,2174,1231
/maplibre/maplibre-native/issues,521,163
/maplibre/maplibre-native/releases,457,165
/maplibre/maplibre-native/pulls,342,56
/maplibre/maplibre-native/tags,120,29
/maplibre/maplibre-native/tree/main/platform,117,89
/maplibre/maplibre-native/tree/main/platform/android,102,64
/maplibre/maplibre-native/tree/main,85,50
/maplibre/maplibre-native/tree/main/platform/android/MapLibreAndroidTestApp,72,52
/maplibre/maplibre-native/pull/4018,59,7
