referrer,views_total,views_unique
github.com,1541,377
maplibre.org,1143,518
Google,1137,484
Bing,124,34
chatgpt.com,73,39
DuckDuckGo,53,12
Baidu,49,11
search.brave.com,35,13
pub.dev,29,20
wiki.openstreetmap.org,29,15
