referrer,views_total,views_unique
maplibre.org,922,466
github.com,902,300
Google,858,389
Bing,73,26
DuckDuckGo,40,19
chatgpt.com,29,20
search.brave.com,27,10
wiki.openstreetmap.org,20,13
mvnrepository.com,20,5
link.gitcode.com,19,2
