referrer,views_total,views_unique
Google,2551,817
maplibre.org,2219,514
github.com,743,194
chatgpt.com,126,49
wiki.openstreetmap.org,52,32
Bing,51,23
search.brave.com,39,9
pub.dev,36,21
statics.teams.cdn.office.net,35,7
DuckDuckGo,33,24
