referrer,views_total,views_unique
github.com,1812,527
maplibre.org,1255,679
Google,804,430
chatgpt.com,79,40
Bing,58,30
search.brave.com,38,14
mvnrepository.com,32,5
teams.public.onecdn.static.microsoft,25,14
DuckDuckGo,24,18
Baidu,17,13
