referrer,views_total,views_unique
Google,2439,801
maplibre.org,2045,500
github.com,741,193
chatgpt.com,126,50
wiki.openstreetmap.org,49,29
Bing,47,22
search.brave.com,41,10
pub.dev,35,21
statics.teams.cdn.office.net,35,7
DuckDuckGo,31,22
