referrer,views_total,views_unique
github.com,1197,361
maplibre.org,995,473
Google,706,390
Bing,36,18
chatgpt.com,28,16
yandex.ru,28,3
pub.dev,23,17
wiki.openstreetmap.org,18,13
search.brave.com,18,7
mvnrepository.com,17,4
