referrer,views_total,views_unique
github.com,1070,300
maplibre.org,868,474
Google,831,402
Bing,64,31
DuckDuckGo,61,25
chatgpt.com,29,19
search.brave.com,25,7
wiki.openstreetmap.org,24,13
mvnrepository.com,18,4
Baidu,14,8
