referrer,views_total,views_unique
Google,2469,704
maplibre.org,1981,306
github.com,1139,169
Bing,175,43
yandex.ru,74,6
DuckDuckGo,61,26
search.brave.com,48,4
npmjs.com,42,11
chatgpt.com,40,19
cn.bing.com,40,14
