referrer,views_total,views_unique
Google,2314,868
maplibre.org,1626,565
github.com,889,200
chatgpt.com,139,62
DuckDuckGo,103,16
Bing,98,30
wiki.openstreetmap.org,74,31
pub.dev,63,34
yandex.ru,44,12
gitcode.com,33,1
