referrer,views_total,views_unique
github.com,1161,329
maplibre.org,1062,535
Google,847,438
Bing,92,32
chatgpt.com,34,19
DuckDuckGo,33,13
search.brave.com,29,16
pub.dev,25,20
yandex.ru,21,7
Baidu,15,7
