referrer,views_total,views_unique
Google,3322,624
maplibre.org,1937,286
github.com,1023,206
Bing,89,24
cn.bing.com,68,12
ecosia.org,47,2
DuckDuckGo,45,19
npmjs.com,44,12
yandex.ru,40,8
pub.dev,34,10
