referrer,views_total,views_unique
Google,3037,603
maplibre.org,1950,284
github.com,1061,175
DuckDuckGo,123,22
Baidu,67,8
Bing,64,26
chatgpt.com,57,20
npmjs.com,54,12
staticsint.teams.cdn.office.net,34,5
wiki.openstreetmap.org,27,15
