referrer,views_total,views_unique
Google,2189,697
maplibre.org,1423,517
github.com,786,178
chatgpt.com,178,69
DuckDuckGo,48,22
Bing,40,20
pub.dev,35,26
mvnrepository.com,33,13
wiki.openstreetmap.org,32,14
npmjs.com,29,8
