referrer,views_total,views_unique
Google,2278,389
maplibre.org,1586,246
github.com,1306,172
DuckDuckGo,70,16
wiki.52north.org,58,4
cn.bing.com,49,10
npmjs.com,44,12
Bing,38,15
forums.developer.apple.com,27,11
jira.tp.michelin.com,24,8
