time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,379,64,905,258
2025-12-17 00:00:00+00:00,307,39,908,289
2025-12-18 00:00:00+00:00,483,68,922,259
2025-12-19 00:00:00+00:00,206,51,886,266
2025-12-20 00:00:00+00:00,220,39,327,145
2025-12-21 00:00:00+00:00,63,33,308,146
2025-12-22 00:00:00+00:00,242,58,520,229
2025-12-23 00:00:00+00:00,73,44,564,196
2025-12-24 00:00:00+00:00,47,20,548,201
2025-12-25 00:00:00+00:00,97,39,424,145
2025-12-26 00:00:00+00:00,79,36,337,159
2025-12-27 00:00:00+00:00,106,43,361,134
2025-12-28 00:00:00+00:00,277,91,299,144
2025-12-29 00:00:00+00:00,381,89,547,169
