referrer,views_total,views_unique
Google,2430,792
maplibre.org,1910,509
github.com,689,194
chatgpt.com,92,39
Bing,57,20
bgithub.xyz,56,1
DuckDuckGo,43,26
wiki.openstreetmap.org,42,29
pub.dev,42,17
npmjs.com,28,11
