referrer,views_total,views_unique
Google,2482,454
maplibre.org,1604,223
github.com,1565,196
jawg.io,116,1
DuckDuckGo,88,18
npmjs.com,75,10
qiita.com,44,7
Bing,34,12
l.workplace.com,34,1
search.brave.com,24,6
