referrer,views_total,views_unique
github.com,1177,335
maplibre.org,1061,555
Google,778,422
Bing,89,31
DuckDuckGo,45,19
chatgpt.com,40,23
search.brave.com,28,16
pub.dev,24,19
Baidu,15,8
mvnrepository.com,13,4
