referrer,views_total,views_unique
Google,3080,578
maplibre.org,2394,330
github.com,1270,213
Bing,169,36
DuckDuckGo,128,33
cn.bing.com,68,17
edgeservices.bing.com,47,1
statics.teams.cdn.office.net,45,4
wiki.openstreetmap.org,43,14
npmjs.com,40,9
