referrer,views_total,views_unique
Google,2545,755
maplibre.org,1498,517
github.com,904,186
chatgpt.com,103,57
DuckDuckGo,71,28
Bing,67,16
yandex.ru,52,11
wiki.openstreetmap.org,38,25
pub.dev,30,20
bgithub.xyz,23,1
