referrer,views_total,views_unique
Google,2051,702
maplibre.org,1165,351
github.com,938,198
Bing,93,31
chatgpt.com,93,27
DuckDuckGo,85,31
wiki.openstreetmap.org,32,17
Baidu,25,10
cn.bing.com,24,11
search.brave.com,20,7
