referrer,views_total,views_unique
Google,2367,744
maplibre.org,2024,790
github.com,938,200
chatgpt.com,127,51
yandex.ru,92,8
Bing,75,16
DuckDuckGo,74,33
pub.dev,45,29
statics.teams.cdn.office.net,30,6
wiki.openstreetmap.org,28,23
